Order Id,Order Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent
6814,6/29/2022,First Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10001057,110,130,8,2
6815,11/21/2023,First Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Machines,TEC-MA-10001681,220,240,2,2
6816,7/24/2023,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10003981,10,10,3,3
6817,8/1/2022,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Fasteners,OFF-FA-10000624,20,20,5,2
6818,5/9/2023,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10004995,2940,3270,3,2
6819,5/13/2022,Standard Class,Corporate,United States,Peoria,Illinois,61604,Central,Office Supplies,Binders,OFF-BI-10003784,0,0,5,4
6820,7/11/2023,Standard Class,Corporate,United States,Peoria,Illinois,61604,Central,Furniture,Furnishings,FUR-FU-10004586,10,10,3,5
6821,8/11/2023,Standard Class,Corporate,United States,Peoria,Illinois,61604,Central,Furniture,Chairs,FUR-CH-10004698,100,110,2,2
6822,9/29/2022,Standard Class,Corporate,United States,Peoria,Illinois,61604,Central,Furniture,Furnishings,FUR-FU-10001935,0,0,2,5
6823,10/26/2022,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Appliances,OFF-AP-10003040,150,170,5,3
6824,2/8/2023,Standard Class,Corporate,United States,Montgomery,Alabama,36116,South,Office Supplies,Envelopes,OFF-EN-10001335,90,100,9,2
6825,10/9/2023,Standard Class,Corporate,United States,Montgomery,Alabama,36116,South,Furniture,Tables,FUR-TA-10002041,290,360,2,3
6826,6/17/2023,Standard Class,Corporate,United States,Lafayette,Indiana,47905,Central,Office Supplies,Storage,OFF-ST-10001558,30,30,2,3
6827,8/14/2022,Standard Class,Corporate,United States,Lafayette,Indiana,47905,Central,Technology,Copiers,TEC-CO-10004722,14000,17500,5,3
6828,5/17/2023,Standard Class,Corporate,United States,Lafayette,Indiana,47905,Central,Office Supplies,Binders,OFF-BI-10004600,670,740,2,5
6829,3/4/2023,Standard Class,Corporate,United States,Lafayette,Indiana,47905,Central,Office Supplies,Binders,OFF-BI-10003712,30,30,7,5
6830,10/10/2023,Standard Class,Corporate,United States,Lafayette,Indiana,47905,Central,Office Supplies,Art,OFF-AR-10001958,30,30,2,2
6831,6/1/2023,Second Class,Corporate,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10001750,180,200,3,3
6832,10/5/2022,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Appliances,OFF-AP-10002287,20,20,4,3
6833,9/7/2023,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,OFF-AR-10003183,10,10,3,4
6834,11/18/2022,Same Day,Consumer,United States,Santa Ana,California,92704,West,Furniture,Tables,FUR-TA-10003008,130,150,1,4
6835,3/26/2022,Standard Class,Corporate,United States,Montebello,California,90640,West,Technology,Accessories,TEC-AC-10004803,30,30,2,3
6836,12/29/2022,Standard Class,Corporate,United States,Thousand Oaks,California,91360,West,Office Supplies,Labels,OFF-LA-10003510,140,150,5,3
6837,4/3/2023,Standard Class,Corporate,United States,Thousand Oaks,California,91360,West,Furniture,Furnishings,FUR-FU-10000087,20,20,1,2
6838,2/2/2022,Standard Class,Corporate,United States,Vineland,New Jersey,8360,East,Office Supplies,Art,OFF-AR-10003732,10,10,4,3
6839,2/22/2022,Standard Class,Corporate,United States,Torrance,California,90503,West,Office Supplies,Appliances,OFF-AP-10000275,1510,1640,5,2
6840,5/21/2023,Standard Class,Corporate,United States,Torrance,California,90503,West,Technology,Phones,TEC-PH-10003505,310,370,5,4
6841,7/26/2023,First Class,Home Office,United States,Troy,Ohio,45373,East,Office Supplies,Binders,OFF-BI-10002852,10,10,3,3
6842,2/26/2023,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Technology,Accessories,TEC-AC-10004877,20,20,3,2
6843,12/24/2023,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Fasteners,OFF-FA-10002975,10,10,3,4
6844,7/18/2023,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Storage,OFF-ST-10000419,60,70,5,4
6845,3/30/2023,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Furniture,Chairs,FUR-CH-10002073,910,1060,4,5
6846,12/23/2023,Standard Class,Home Office,United States,El Cajon,California,92020,West,Furniture,Chairs,FUR-CH-10000155,460,480,2,2
6847,10/26/2022,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10001260,20,30,4,4
6848,11/30/2023,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Technology,Phones,TEC-PH-10001924,50,60,1,3
6849,5/3/2023,First Class,Consumer,United States,Frankfort,Illinois,60423,Central,Office Supplies,Paper,OFF-PA-10003134,70,80,2,2
6850,8/18/2022,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10000409,50,60,4,2
6851,8/8/2023,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Furniture,Bookcases,FUR-BO-10002545,1320,1570,6,3
6852,12/19/2022,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Office Supplies,Binders,OFF-BI-10001460,90,110,7,5
6853,11/23/2023,Second Class,Corporate,United States,Little Rock,Arkansas,72209,South,Office Supplies,Storage,OFF-ST-10001328,50,60,4,2
6854,5/7/2023,Second Class,Corporate,United States,Little Rock,Arkansas,72209,South,Technology,Phones,TEC-PH-10003601,420,490,3,3
6855,8/28/2022,Second Class,Corporate,United States,Little Rock,Arkansas,72209,South,Office Supplies,Storage,OFF-ST-10001522,300,370,4,3
6856,12/28/2023,Second Class,Corporate,United States,Little Rock,Arkansas,72209,South,Office Supplies,Paper,OFF-PA-10001994,30,40,2,3
6857,8/26/2023,Second Class,Corporate,United States,Little Rock,Arkansas,72209,South,Office Supplies,Envelopes,OFF-EN-10001453,140,180,3,5
6858,10/11/2022,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Paper,OFF-PA-10004911,30,30,3,2
6859,10/8/2023,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Labels,OFF-LA-10001404,10,10,2,2
6860,7/24/2023,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Fasteners,OFF-FA-10001561,10,10,5,3
6861,2/25/2023,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Accessories,TEC-AC-10001383,220,270,11,3
6862,3/4/2023,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Labels,OFF-LA-10003190,20,20,8,2
6863,8/19/2023,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Chairs,FUR-CH-10003774,180,220,3,2
6864,7/28/2022,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Paper,OFF-PA-10000520,10,10,2,2
6865,6/11/2022,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Binders,OFF-BI-10004465,10,10,2,4
6866,5/4/2023,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Technology,Phones,TEC-PH-10003555,80,90,5,4
6867,7/11/2022,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Technology,Accessories,TEC-AC-10000844,210,250,3,4
6868,8/4/2023,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Technology,Phones,TEC-PH-10003187,30,30,2,4
6869,10/22/2022,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10003569,2690,2890,9,5
6870,10/7/2022,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10003848,10,10,2,2
6871,7/5/2022,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10002606,40,50,9,2
6872,5/28/2022,Second Class,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Labels,OFF-LA-10004853,10,10,3,4
6873,3/15/2023,First Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10004948,0,0,1,2
6874,11/5/2023,Second Class,Consumer,United States,Beaumont,Texas,77705,Central,Office Supplies,Binders,OFF-BI-10003676,10,10,5,5
6875,11/23/2022,Second Class,Consumer,United States,Beaumont,Texas,77705,Central,Technology,Accessories,TEC-AC-10001314,100,120,3,2
6876,3/1/2022,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Office Supplies,Labels,OFF-LA-10004545,20,30,2,3
6877,10/12/2022,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Furniture,Tables,FUR-TA-10003238,1550,1650,3,3
6878,9/23/2022,Same Day,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Furnishings,FUR-FU-10004952,110,130,6,5
6879,7/2/2022,Same Day,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Paper,OFF-PA-10003001,10,10,1,5
6880,10/30/2022,Second Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,Chairs,FUR-CH-10001215,1900,2000,5,5
6881,5/19/2023,Second Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10004255,30,30,5,3
6882,12/14/2022,Second Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,Tables,FUR-TA-10001705,1760,1910,9,2
6883,9/29/2023,Second Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Storage,OFF-ST-10002554,120,150,3,4
6884,8/24/2023,Second Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10002222,90,110,5,4
6885,8/5/2022,Standard Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Furniture,Chairs,FUR-CH-10002320,2060,2570,8,4
6886,8/31/2022,Standard Class,Consumer,United States,Springfield,Ohio,45503,East,Technology,Accessories,TEC-AC-10003499,40,40,4,4
6887,5/23/2022,Standard Class,Consumer,United States,Springfield,Ohio,45503,East,Technology,Phones,TEC-PH-10003580,230,260,2,5
6888,11/28/2022,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,OFF-PA-10004675,20,20,3,4
6889,5/20/2023,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Binders,OFF-BI-10000666,60,70,3,5
6890,6/24/2023,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Technology,Phones,TEC-PH-10001552,90,100,8,5
6891,2/9/2022,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Paper,OFF-PA-10000673,40,50,7,3
6892,5/12/2023,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Art,OFF-AR-10000380,100,110,3,3
6893,3/25/2022,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Paper,OFF-PA-10003848,20,30,4,4
6894,9/19/2022,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10002963,20,20,4,5
6895,11/11/2023,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Technology,Phones,TEC-PH-10002447,340,410,2,4
6896,12/6/2022,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Supplies,OFF-SU-10004261,30,30,2,3
6897,5/6/2022,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Paper,OFF-PA-10003228,230,240,5,2
6898,5/22/2022,Standard Class,Consumer,United States,Lakewood,Ohio,44107,East,Office Supplies,Binders,OFF-BI-10004817,10,10,3,3
6899,1/2/2023,Second Class,Consumer,United States,Naperville,Illinois,60540,Central,Furniture,Chairs,FUR-CH-10002880,500,600,7,5
6900,10/15/2022,Second Class,Consumer,United States,Naperville,Illinois,60540,Central,Office Supplies,Binders,OFF-BI-10001249,10,10,6,2
6901,11/11/2022,Standard Class,Home Office,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10002402,450,560,7,4
6902,10/19/2023,Same Day,Corporate,United States,Huntington Beach,California,92646,West,Technology,Copiers,TEC-CO-10001449,1940,2400,5,5
6903,4/3/2023,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Fasteners,OFF-FA-10002280,20,20,4,4
6904,1/6/2022,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Appliances,OFF-AP-10003278,10,10,2,3
6905,12/4/2023,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Storage,OFF-ST-10003994,220,240,5,5
6906,10/23/2022,Second Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Storage,OFF-ST-10003221,10,10,1,3
6907,12/2/2022,Same Day,Corporate,United States,Trenton,Michigan,48183,Central,Office Supplies,Binders,OFF-BI-10002225,30,40,2,4
6908,6/30/2022,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Phones,TEC-PH-10002584,860,1000,2,2
6909,5/27/2022,Standard Class,Corporate,United States,North Charleston,South Carolina,29406,South,Furniture,Furnishings,FUR-FU-10002364,10,10,2,4
6910,6/12/2023,Second Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10004022,0,0,3,2
6911,1/3/2022,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Bookcases,FUR-BO-10004709,100,120,2,4
6912,3/28/2023,Second Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Storage,OFF-ST-10004340,150,190,3,5
6913,7/23/2023,Second Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10001714,140,160,4,2
6914,5/26/2022,Standard Class,Consumer,United States,West Palm Beach,Florida,33407,South,Technology,Phones,TEC-PH-10002844,50,60,2,5
6915,1/31/2023,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10000585,110,130,1,3
6916,2/14/2022,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10002824,20,20,6,2
6917,3/2/2022,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,OFF-PA-10001289,110,120,4,3
6918,8/5/2023,Standard Class,Corporate,United States,Sacramento,California,95823,West,Furniture,Chairs,FUR-CH-10001854,1120,1400,5,2
6919,5/22/2022,Second Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Supplies,OFF-SU-10003567,30,30,3,5
6920,2/28/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10001597,20,20,2,2
6921,4/10/2023,Standard Class,Consumer,United States,Santa Barbara,California,93101,West,Office Supplies,Appliances,OFF-AP-10003287,300,360,7,2
6922,2/14/2023,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Envelopes,OFF-EN-10001532,20,20,1,4
6923,4/29/2022,Second Class,Consumer,United States,Auburn,Alabama,36830,South,Office Supplies,Labels,OFF-LA-10003930,440,490,5,3
6924,1/13/2023,Second Class,Consumer,United States,Auburn,Alabama,36830,South,Office Supplies,Envelopes,OFF-EN-10003845,10,10,2,2
6925,10/27/2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10002659,20,20,7,5
6926,10/25/2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10001608,550,680,12,3
6927,9/2/2023,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Labels,OFF-LA-10000305,20,20,3,5
6928,9/29/2023,Second Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Storage,OFF-ST-10003638,70,90,4,3
6929,10/27/2023,Second Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Labels,OFF-LA-10001934,20,20,3,2
6930,5/23/2023,Second Class,Consumer,United States,San Francisco,California,94109,West,Technology,Phones,TEC-PH-10003012,740,860,7,5
6931,2/22/2022,Second Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10001019,20,20,1,2
6932,7/17/2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10002070,10,10,1,2
6933,5/11/2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10002583,20,20,2,2
6934,11/26/2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10001057,30,30,2,2
6935,9/17/2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,OFF-AR-10001044,30,40,2,4
6936,11/14/2023,Second Class,Corporate,United States,El Paso,Texas,79907,Central,Technology,Accessories,TEC-AC-10001767,90,100,3,2
6937,8/13/2022,First Class,Home Office,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,FUR-FU-10000277,70,80,2,2
6938,7/19/2022,Same Day,Consumer,United States,El Paso,Texas,79907,Central,Office Supplies,Paper,OFF-PA-10001952,40,40,2,4
6939,10/20/2022,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10004420,410,480,4,2
6940,8/5/2023,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10001071,90,100,2,3
6941,5/28/2022,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Supplies,OFF-SU-10002503,20,30,5,3
6942,2/10/2023,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10001490,580,710,4,4
6943,3/10/2023,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10003790,60,70,3,4
6944,9/21/2022,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10004094,580,620,5,4
6945,8/16/2022,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Binders,OFF-BI-10004876,10,10,4,4
6946,11/5/2023,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Bookcases,FUR-BO-10003034,450,520,5,5
6947,4/29/2022,Standard Class,Home Office,United States,Roseville,California,95661,West,Office Supplies,Fasteners,OFF-FA-10000490,0,0,2,5
6948,5/2/2023,Standard Class,Consumer,United States,Aurora,Illinois,60505,Central,Office Supplies,Storage,OFF-ST-10002574,190,220,2,5
6949,5/15/2023,Standard Class,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Chairs,FUR-CH-10003535,110,130,3,3
6950,7/31/2022,Same Day,Home Office,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10001628,50,60,7,3
6951,11/22/2022,Same Day,Home Office,United States,New York City,New York,10011,East,Furniture,Tables,FUR-TA-10001676,80,80,3,5
6952,10/10/2022,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Technology,Machines,TEC-MA-10002790,460,480,2,5
6953,5/28/2022,First Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,OFF-BI-10001757,10,10,3,2
6954,2/9/2022,First Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,OFF-BI-10004828,40,50,4,2
6955,8/24/2022,First Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10000369,410,500,5,4
6956,4/26/2022,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Envelopes,OFF-EN-10003862,20,20,2,3
6957,9/16/2022,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10003963,30,40,5,4
6958,6/1/2022,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10004848,40,50,1,2
6959,6/2/2023,Second Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Storage,OFF-ST-10001328,20,20,1,3
6960,4/27/2023,Second Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10002377,120,150,3,2
6961,11/7/2023,Second Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10003441,10,10,2,5
6962,2/15/2022,Same Day,Home Office,United States,Riverside,California,92503,West,Office Supplies,Art,OFF-AR-10002221,10,10,3,4
6963,8/22/2022,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Envelopes,OFF-EN-10001509,10,10,5,3
6964,12/26/2022,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Art,OFF-AR-10003338,20,20,3,2
6965,12/10/2023,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Binders,OFF-BI-10004728,20,20,5,5
6966,4/1/2023,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Technology,Accessories,TEC-AC-10000358,70,80,2,3
6967,1/23/2022,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Binders,OFF-BI-10002764,10,10,2,2
6968,5/31/2022,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Paper,OFF-PA-10001461,50,60,9,4
6969,10/20/2023,Second Class,Corporate,United States,New York City,New York,10011,East,Technology,Phones,TEC-PH-10004165,740,820,3,3
6970,3/22/2023,Second Class,Consumer,United States,Longview,Washington,98632,West,Furniture,Furnishings,FUR-FU-10000010,20,20,5,3
6971,1/14/2023,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Storage,OFF-ST-10000321,10,10,2,4
6972,10/11/2023,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Technology,Accessories,TEC-AC-10000109,80,90,2,3
6973,5/16/2022,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Technology,Phones,TEC-PH-10002415,440,470,2,2
6974,10/22/2023,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,OFF-BI-10001460,20,20,4,5
6975,9/16/2022,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Art,OFF-AR-10002987,30,30,2,4
6976,9/24/2022,Standard Class,Corporate,United States,Gilbert,Arizona,85234,West,Office Supplies,Labels,OFF-LA-10000443,10,10,2,3
6977,11/1/2022,Standard Class,Corporate,United States,Gilbert,Arizona,85234,West,Furniture,Furnishings,FUR-FU-10004306,580,620,4,5
6978,10/17/2023,First Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Technology,Phones,TEC-PH-10002564,60,60,2,5
6979,11/7/2023,Second Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,OFF-PA-10003724,40,50,9,5
6980,5/7/2023,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10000483,140,150,5,3
6981,1/3/2023,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Fasteners,OFF-FA-10000611,10,10,4,2
6982,12/8/2022,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10000246,30,30,3,4
6983,10/28/2023,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10004728,20,20,5,2
6984,1/8/2022,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Technology,Phones,TEC-PH-10002365,10,10,1,3
6985,1/29/2023,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Appliances,OFF-AP-10002457,330,380,4,5
6986,7/10/2022,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10000320,30,30,4,2
6987,2/14/2023,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,OFF-AR-10004999,10,10,2,5
6988,1/13/2022,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10001116,20,30,5,5
6989,4/27/2022,Second Class,Corporate,United States,Fort Lauderdale,Florida,33311,South,Office Supplies,Appliances,OFF-AP-10002651,930,1160,5,5
6990,1/7/2023,First Class,Consumer,United States,Abilene,Texas,79605,Central,Office Supplies,Appliances,OFF-AP-10001634,0,0,2,4
6991,3/29/2022,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Office Supplies,Appliances,OFF-AP-10003266,30,40,3,2
6992,3/28/2023,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Technology,Phones,TEC-PH-10002890,190,230,5,4
6993,3/19/2022,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Furniture,Furnishings,FUR-FU-10000308,160,190,3,4
6994,8/2/2023,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Office Supplies,Art,OFF-AR-10000380,230,270,7,5
6995,12/13/2023,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Office Supplies,Art,OFF-AR-10000122,30,30,5,5
6996,8/23/2023,Standard Class,Corporate,United States,Las Vegas,Nevada,89115,West,Office Supplies,Appliances,OFF-AP-10004868,30,30,4,2
6997,9/11/2022,Second Class,Corporate,United States,Rockford,Illinois,61107,Central,Office Supplies,Binders,OFF-BI-10004002,10,10,4,3
6998,6/29/2022,Second Class,Corporate,United States,Rockford,Illinois,61107,Central,Office Supplies,Paper,OFF-PA-10004475,150,180,4,3
6999,3/13/2022,Standard Class,Home Office,United States,Laguna Niguel,California,92677,West,Office Supplies,Paper,OFF-PA-10002195,10,10,2,5
7000,4/11/2022,First Class,Corporate,United States,Louisville,Kentucky,40214,South,Office Supplies,Appliances,OFF-AP-10002670,170,210,3,4
7001,11/25/2022,First Class,Corporate,United States,Louisville,Kentucky,40214,South,Office Supplies,Supplies,OFF-SU-10004498,30,30,2,4
7002,3/30/2022,Standard Class,Home Office,United States,Normal,Illinois,61761,Central,Furniture,Chairs,FUR-CH-10003298,300,370,4,5
7003,9/16/2022,Second Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10000723,240,290,7,4
7004,1/7/2023,Second Class,Corporate,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10000632,60,70,2,4
7005,12/5/2022,Standard Class,Corporate,United States,Port Arthur,Texas,77642,Central,Office Supplies,Paper,OFF-PA-10000223,10,10,1,5
7006,4/11/2022,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,FUR-CH-10001545,190,210,2,5
7007,2/21/2023,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10001546,10,10,2,4
7008,9/11/2022,Standard Class,Corporate,United States,Springfield,Ohio,45503,East,Office Supplies,Binders,OFF-BI-10001098,10,10,2,2
7009,5/3/2023,Standard Class,Corporate,United States,Springfield,Ohio,45503,East,Furniture,Chairs,FUR-CH-10003379,540,600,3,3
7010,5/4/2022,Standard Class,Corporate,United States,Springfield,Ohio,45503,East,Furniture,Furnishings,FUR-FU-10000193,30,30,1,3
7011,6/6/2023,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10000829,20,20,5,5
7012,6/20/2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Supplies,OFF-SU-10003002,10,10,2,3
7013,11/17/2023,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,OFF-AP-10002118,180,210,1,3
7014,7/23/2023,Second Class,Home Office,United States,Salinas,California,93905,West,Furniture,Bookcases,FUR-BO-10001519,140,150,3,3
7015,3/7/2023,Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Office Supplies,Appliances,OFF-AP-10002578,140,150,3,2
7016,7/2/2022,Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Technology,Accessories,TEC-AC-10000710,30,30,2,4
7017,11/6/2022,Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Technology,Phones,TEC-PH-10000984,480,590,3,5
